question_id,article,paragraph,title,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,verification_status,review_status,source_version,source_url,source_retrieved_at,editorial_audit_version,editorial_audit_date,editorial_audit_status,editorial_changes,editorial_blockers
CE-TV-110-037,110,2,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,2,procedimiento_o_forma,seleccionar_correcta,"Según el artículo 110 de la Constitución Española, ¿a qué sesiones tienen acceso los miembros del Gobierno?",A las sesiones de las Cámaras y de sus Comisiones.,Solo a las sesiones plenarias del Congreso.,A las sesiones secretas de cualquier órgano constitucional.,Únicamente a las Comisiones legislativas permanentes.,A,El artículo 110 establece: «tienen acceso a las sesiones de las Cámaras y a sus Comisiones».,tienen acceso a las sesiones de las Cámaras y a sus Comisiones,pregunta_directa_con_sustitución_controlada,4,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,minúscula_interrogativa_interna,
CE-TV-110-038,110,2,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,literal_con_hueco,seleccionar_correcta,"Según el artículo 110.2, los miembros del Gobierno tienen acceso:",Únicamente a las Comisiones legislativas permanentes.,A las sesiones de las Cámaras y de sus Comisiones.,A las sesiones secretas de cualquier órgano constitucional.,Solo a las sesiones plenarias del Congreso.,B,La formulación correcta se apoya en: «tienen acceso a las sesiones de las Cámaras y a sus Comisiones».,tienen acceso a las sesiones de las Cámaras y a sus Comisiones,recuperación_literal_o_paramétrica,4,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-110-039,110,2,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 110 de la Constitución Española, señale la afirmación INCORRECTA:",Los miembros del Gobierno tienen la facultad de hacerse oír en las Cámaras y sus Comisiones.,Los miembros del Gobierno pueden solicitar que informen funcionarios de sus Departamentos.,Los miembros del Gobierno solo tienen acceso a las sesiones plenarias del Congreso.,Las Cámaras y sus Comisiones pueden reclamar la presencia de los miembros del Gobierno.,C,La opción incorrecta altera la regla «tienen acceso a las sesiones de las Cámaras y a sus Comisiones».,tienen acceso a las sesiones de las Cámaras y a sus Comisiones,tres_reglas_válidas_y_una_alterada,9,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,afirmación_completa_y_paralela,
CE-TV-110-040,110,2,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,localización_normativa,seleccionar_correcta,¿En qué artículo de la Constitución Española se establece que los miembros del Gobierno tienen acceso a las sesiones de las Cámaras y de sus Comisiones.,Artículo 108.,Artículo 109.,Artículo 111.,Artículo 110.,D,La regla pertenece al artículo 110.,tienen acceso a las sesiones de las Cámaras y a sus Comisiones,localización_de_precepto,0,99,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-110-041,110,2,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,2,función_competencia,seleccionar_correcta,"Según el artículo 110 de la Constitución Española, ¿qué facultad tienen los miembros del Gobierno en las sesiones de las Cámaras y sus Comisiones?",Hacerse oír en ellas.,Votar en ellas.,Suspender sus debates.,Aprobar sus órdenes del día.,A,El artículo 110 establece: «la facultad de hacerse oír en ellas».,la facultad de hacerse oír en ellas,pregunta_directa_con_sustitución_controlada,2,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,minúscula_interrogativa_interna,
CE-TV-110-042,110,2,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,literal_con_hueco,seleccionar_correcta,"Además del acceso, el artículo 110.2 reconoce a los miembros del Gobierno la facultad de:",Aprobar sus órdenes del día.,Hacerse oír en ellas.,Suspender sus debates.,Votar en ellas.,B,La formulación correcta se apoya en: «la facultad de hacerse oír en ellas».,la facultad de hacerse oír en ellas,recuperación_literal_o_paramétrica,2,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-110-043,110,2,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 110 de la Constitución Española, señale la afirmación INCORRECTA:",Los miembros del Gobierno pueden solicitar que informen funcionarios de sus Departamentos.,Las Cámaras y sus Comisiones pueden reclamar la presencia de los miembros del Gobierno.,Los miembros del Gobierno tienen derecho a votar en las sesiones de las Cámaras y de sus Comisiones.,La presencia de los miembros del Gobierno puede ser reclamada por las Cámaras y sus Comisiones.,C,La opción incorrecta altera la regla «la facultad de hacerse oír en ellas».,la facultad de hacerse oír en ellas,tres_reglas_válidas_y_una_alterada,13,98,brecha_longitud_media,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,afirmación_completa_y_paralela,
CE-TV-110-044,110,2,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,localización_normativa,seleccionar_correcta,¿En qué artículo de la Constitución Española se establece que los miembros del Gobierno tienen la facultad de hacerse oír en las Cámaras y sus Comisiones.,Artículo 108.,Artículo 109.,Artículo 111.,Artículo 110.,D,La regla pertenece al artículo 110.,la facultad de hacerse oír en ellas,localización_de_precepto,0,99,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-110-045,110,2,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,sujeto_órgano,seleccionar_correcta,"Según el artículo 110 de la Constitución Española, ¿quiénes pueden ser solicitados por los miembros del Gobierno para informar ante las Cámaras y sus Comisiones?",Funcionarios de sus Departamentos.,Magistrados del Tribunal Supremo.,Diputados y Senadores.,Representantes de cualquier empresa privada.,A,El artículo 110 establece: «podrán solicitar que informen ante las mismas funcionarios de sus Departamentos».,podrán solicitar que informen ante las mismas funcionarios de sus Departamentos,pregunta_directa_con_sustitución_controlada,2,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,minúscula_interrogativa_interna,
CE-TV-110-046,110,2,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,literal_con_hueco,seleccionar_correcta,Los miembros del Gobierno podrán solicitar que informen:,Representantes de cualquier empresa privada.,Funcionarios de sus Departamentos.,Diputados y Senadores.,Magistrados del Tribunal Supremo.,B,La formulación correcta se apoya en: «podrán solicitar que informen ante las mismas funcionarios de sus Departamentos».,podrán solicitar que informen ante las mismas funcionarios de sus Departamentos,recuperación_literal_o_paramétrica,2,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-110-047,110,2,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 110 de la Constitución Española, señale la afirmación INCORRECTA:",Las Cámaras y sus Comisiones pueden reclamar la presencia de los miembros del Gobierno.,La presencia de los miembros del Gobierno puede ser reclamada por las Cámaras y sus Comisiones.,Los miembros del Gobierno pueden solicitar que informen ante las Cámaras magistrados del Tribunal Supremo.,Los miembros del Gobierno tienen acceso a las sesiones de las Cámaras y de sus Comisiones.,C,La opción incorrecta altera la regla «podrán solicitar que informen ante las mismas funcionarios de sus Departamentos».,podrán solicitar que informen ante las mismas funcionarios de sus Departamentos,tres_reglas_válidas_y_una_alterada,12,98,brecha_longitud_media,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,afirmación_completa_y_paralela,
CE-TV-110-048,110,2,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,localización_normativa,seleccionar_correcta,¿En qué artículo de la Constitución Española se establece que los miembros del Gobierno pueden solicitar que informen funcionarios de sus Departamentos.,Artículo 108.,Artículo 109.,Artículo 111.,Artículo 110.,D,La regla pertenece al artículo 110.,podrán solicitar que informen ante las mismas funcionarios de sus Departamentos,localización_de_precepto,0,99,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-111-049,111,1,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,2,sujeto_órgano,seleccionar_correcta,"Según el artículo 111 de la Constitución Española, ¿quiénes están sometidos a interpelaciones y preguntas en las Cámaras?",El Gobierno y cada uno de sus miembros.,Solo el Presidente del Gobierno.,Todos los altos cargos de la Administración.,"El Gobierno como órgano, pero no a sus miembros.",A,El artículo 111 establece: «El Gobierno y cada uno de sus miembros están sometidos».,El Gobierno y cada uno de sus miembros están sometidos,pregunta_directa_con_sustitución_controlada,4,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,minúscula_interrogativa_interna,
CE-TV-111-050,111,1,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,literal_con_hueco,seleccionar_correcta,El artículo 111.1 somete a interpelaciones y preguntas a:,"El Gobierno como órgano, pero no a sus miembros.",El Gobierno y cada uno de sus miembros.,Todos los altos cargos de la Administración.,Solo el Presidente del Gobierno.,B,La formulación correcta se apoya en: «El Gobierno y cada uno de sus miembros están sometidos».,El Gobierno y cada uno de sus miembros están sometidos,recuperación_literal_o_paramétrica,4,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-111-051,111,1,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 111 de la Constitución Española, señale la afirmación INCORRECTA:",El Gobierno y sus miembros están sometidos a interpelaciones y preguntas.,Las interpelaciones y preguntas se formulan en las Cámaras.,Solo el Presidente del Gobierno está sometido a interpelaciones y preguntas.,Los Reglamentos establecerán un tiempo mínimo semanal para estos debates.,C,La opción incorrecta altera la regla «El Gobierno y cada uno de sus miembros están sometidos».,El Gobierno y cada uno de sus miembros están sometidos,tres_reglas_válidas_y_una_alterada,6,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,afirmación_completa_y_paralela,
CE-TV-111-052,111,1,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,localización_normativa,seleccionar_correcta,¿En qué artículo de la Constitución Española se establece que el Gobierno y cada uno de sus miembros están sometidos a interpelaciones y preguntas.,Artículo 108.,Artículo 109.,Artículo 110.,Artículo 111.,D,La regla pertenece al artículo 111.,El Gobierno y cada uno de sus miembros están sometidos,localización_de_precepto,0,99,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-111-053,111,1,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,2,procedimiento_o_forma,seleccionar_correcta,"Según el artículo 111 de la Constitución Española, ¿a qué mecanismos parlamentarios están sometidos el Gobierno y sus miembros?",Interpelaciones y preguntas.,Recursos y reclamaciones.,Mociones y referendos.,Informes y dictámenes vinculantes.,A,El artículo 111 establece: «a las interpelaciones y preguntas».,a las interpelaciones y preguntas,pregunta_directa_con_sustitución_controlada,1,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,minúscula_interrogativa_interna,
CE-TV-111-054,111,1,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,literal_con_hueco,seleccionar_correcta,"Según el artículo 111.1, el control se articula mediante:",Informes y dictámenes vinculantes.,Interpelaciones y preguntas.,Mociones y referendos.,Recursos y reclamaciones.,B,La formulación correcta se apoya en: «a las interpelaciones y preguntas».,a las interpelaciones y preguntas,recuperación_literal_o_paramétrica,1,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-111-055,111,1,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 111 de la Constitución Española, señale la afirmación INCORRECTA:",Las interpelaciones y preguntas se formulan en las Cámaras.,Los Reglamentos establecerán un tiempo mínimo semanal para estos debates.,El Gobierno y sus miembros están sometidos a recursos y reclamaciones en las Cámaras.,Toda interpelación puede dar lugar a una moción en la que la Cámara manifieste su posición.,C,La opción incorrecta altera la regla «a las interpelaciones y preguntas».,a las interpelaciones y preguntas,tres_reglas_válidas_y_una_alterada,13,98,brecha_longitud_media,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,afirmación_completa_y_paralela,
CE-TV-111-056,111,1,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,localización_normativa,seleccionar_correcta,¿En qué artículo de la Constitución Española se establece que el Gobierno y sus miembros están sometidos a interpelaciones y preguntas.,Artículo 108.,Artículo 109.,Artículo 110.,Artículo 111.,D,La regla pertenece al artículo 111.,a las interpelaciones y preguntas,localización_de_precepto,0,99,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
