question_id,article,paragraph,chapter,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,verification_status,review_status,source_version,source_url,source_retrieved_at,editorial_audit_version,editorial_audit_date,editorial_audit_status,editorial_changes,editorial_blockers
CE-TI-12-003,12,,Capítulo primero: De los españoles y los extranjeros,2,verdadera_falsa_en_artículo,seleccionar_correcta,¿Cuál de las siguientes opciones reproduce correctamente un fragmento del artículo 12 de la Constitución Española?,Los españoles son mayores de edad a los dieciocho años.,Los españoles son mayores de edad a los dieciséis años.,Los españoles son mayores de edad a los veintiún años.,Los españoles son mayores de edad a los veinticinco años.,A,La opción correcta coincide con el texto del artículo 12; las restantes alteran un elemento jurídico relevante.,Los españoles son mayores de edad a los dieciocho años.,alteración cuantitativa o de referencia,0,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-12-004,12,,Capítulo primero: De los españoles y los extranjeros,1,literal_con_hueco,seleccionar_correcta,¿Cuál de las siguientes expresiones aparece en el tenor literal del artículo 12 de la Constitución Española?,dieciséis años,dieciocho años,veintiún años,veinticinco años,B,«dieciocho años» es la expresión empleada por el artículo 12.,Los españoles son mayores de edad a los dieciocho años.,sustitución de una expresión literal,0,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-12-005,12,,Capítulo primero: De los españoles y los extranjeros,1,localización_normativa,seleccionar_correcta,¿En qué parte del Título I se encuentra el artículo 12 de la Constitución Española?,Capítulo segundo: Derechos y libertades (fuera de sus secciones),Capítulo tercero: De los principios rectores de la política social y económica,Capítulo primero: De los españoles y los extranjeros,Título I: disposiciones generales iniciales,C,El artículo 12 se encuentra en «Capítulo primero: De los españoles y los extranjeros».,Capítulo primero: De los españoles y los extranjeros,localización sistemática dentro del Título I,7,96,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-12-006,12,,Capítulo primero: De los españoles y los extranjeros,3,discriminación_multirregla,seleccionar_correcta,¿Cuál de los siguientes fragmentos corresponde al artículo 12 de la Constitución Española?,"Quedan excluidos de la extradición los delitos políticos, no considerándose como tales los actos de terrorismo.","La nacionalidad española se adquiere, se conserva y se pierde de acuerdo con lo establecido por la ley.","Los españoles son iguales ante la ley, sin que pueda prevalecer discriminación alguna por razón de nacimiento, raza, sexo, religión, opinión o cualquier otra condición o circunstancia personal…",Los españoles son mayores de edad a los dieciocho años.,D,El fragmento correcto pertenece al artículo 12; los demás corresponden a otros preceptos del Título I.,Los españoles son mayores de edad a los dieciocho años.,interferencia entre artículos próximos,18,94,posible_pista_de_longitud,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-13-001,13,1,Capítulo primero: De los españoles y los extranjeros,3,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el tenor literal del artículo 13 de la Constitución Española, ¿cuál de las siguientes formulaciones se ajusta al apartado 1?",Los extranjeros gozarán en España de las libertades públicas que garantiza el presente Título en los términos que establezcan los tratados y la ley.,Los españoles gozarán en España de las libertades públicas que garantiza el presente Título en los términos que establezcan los tratados y la ley.,Los ciudadanos gozarán en España de las libertades públicas que garantiza el presente Título en los términos que establezcan los tratados y la ley.,Los residentes gozarán en España de las libertades públicas que garantiza el presente Título en los términos que establezcan los tratados y la ley.,A,La opción correcta reproduce un fragmento del apartado 1 del artículo 13.,Los extranjeros gozarán en España de las libertades públicas que garantiza el presente Título en los términos que establezcan los tratados y la ley.,sustitución del instrumento o reserva legal,0,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-13-002,13,1,Capítulo primero: De los españoles y los extranjeros,2,localización_normativa,seleccionar_correcta,¿En qué artículo del Título I se contiene la regla según la cual «Los extranjeros gozarán en España de las libertades públicas que garantiza el presente Título en los términos que…»?,Artículo 14,Artículo 13,Artículo 12,Artículo 15,B,El fragmento pertenece al artículo 13 de la Constitución Española.,Los extranjeros gozarán en España de las libertades públicas que garantiza el presente Título en los términos que…,localización de un fragmento normativo,0,96,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-13-003,13,2,Capítulo primero: De los españoles y los extranjeros,3,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el tenor literal del artículo 13 de la Constitución Española, ¿cuál de las siguientes formulaciones se ajusta al apartado 2?","Solamente los españoles serán titulares de los derechos reconocidos en el artículo 23, salvo lo que, atendiendo a criterios de reciprocidad, pueda establecerse por tratado o ley para el derecho de cláusula de conciencia y al secreto profesional en las elecciones municipales.","Solamente los españoles serán titulares de los derechos reconocidos en el artículo 23, salvo lo que, atendiendo a criterios de reciprocidad, pueda establecerse por tratado o ley para el derecho de objeción de conciencia y a la libertad de cátedra en las elecciones municipales.","Solamente los españoles serán titulares de los derechos reconocidos en el artículo 23, salvo lo que, atendiendo a criterios de reciprocidad, pueda establecerse por tratado o ley para el derecho de sufragio activo y pasivo en las elecciones municipales.","Solamente los españoles serán titulares de los derechos reconocidos en el artículo 23, salvo lo que, atendiendo a criterios de reciprocidad, pueda establecerse por tratado o ley para el derecho de honor y a la propia imagen en las elecciones municipales.",C,La opción correcta reproduce un fragmento del apartado 2 del artículo 13.,"Solamente los españoles serán titulares de los derechos reconocidos en el artículo 23, salvo lo que, atendiendo a criterios de reciprocidad, pueda establecerse por tratado o ley para el derecho de sufragio activo y pasivo en las elecciones municipales.",alteración cuantitativa o de referencia,5,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-13-004,13,2,Capítulo primero: De los españoles y los extranjeros,2,localización_normativa,seleccionar_correcta,"¿En qué artículo del Título I se contiene la regla según la cual «Solamente los españoles serán titulares de los derechos reconocidos en el artículo 23, salvo lo que, atendiendo a…»?",Artículo 14,Artículo 12,Artículo 15,Artículo 13,D,El fragmento pertenece al artículo 13 de la Constitución Española.,"Solamente los españoles serán titulares de los derechos reconocidos en el artículo 23, salvo lo que, atendiendo a…",localización de un fragmento normativo,0,96,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-13-005,13,3,Capítulo primero: De los españoles y los extranjeros,3,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el tenor literal del artículo 13 de la Constitución Española, ¿cuál de las siguientes formulaciones se ajusta al apartado 3?","La extradición sólo se concederá en cumplimiento de un tratado o de la ley, atendiendo al principio de reciprocidad. Quedan excluidos de la extradición los delitos políticos, no considerándose como tales los actos de terrorismo.","La extradición sólo se concederá en cumplimiento de un tratado o del reglamento, atendiendo al principio de reciprocidad. Quedan excluidos de la extradición los delitos políticos, no considerándose como tales los actos de terrorismo.","La extradición sólo se concederá en cumplimiento de un tratado o de una ley orgánica, atendiendo al principio de reciprocidad. Quedan excluidos de la extradición los delitos políticos, no considerándose como tales los actos de terrorismo.","La extradición sólo se concederá en cumplimiento de un tratado o del Gobierno, atendiendo al principio de reciprocidad. Quedan excluidos de la extradición los delitos políticos, no considerándose como tales los actos de terrorismo.",A,La opción correcta reproduce un fragmento del apartado 3 del artículo 13.,"La extradición sólo se concederá en cumplimiento de un tratado o de la ley, atendiendo al principio de reciprocidad. Quedan excluidos de la extradición los delitos políticos, no considerándose como tales los actos de terrorismo.",sustitución del instrumento o reserva legal,1,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,contracción_de_el,
CE-TI-13-006,13,3,Capítulo primero: De los españoles y los extranjeros,2,localización_normativa,seleccionar_correcta,"¿En qué artículo del Título I se contiene la regla según la cual «La extradición sólo se concederá en cumplimiento de un tratado o de la ley, atendiendo al principio de…»?",Artículo 14,Artículo 13,Artículo 12,Artículo 15,B,El fragmento pertenece al artículo 13 de la Constitución Española.,"La extradición sólo se concederá en cumplimiento de un tratado o de la ley, atendiendo al principio de…",localización de un fragmento normativo,0,96,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-13-007,13,4,Capítulo primero: De los españoles y los extranjeros,3,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el tenor literal del artículo 13 de la Constitución Española, ¿cuál de las siguientes formulaciones se ajusta al apartado 4?",La ley establecerá los términos en que los españoles de otros países y los apátridas podrán gozar del derecho de asilo en España.,La ley establecerá los términos en que los extranjeros de otros países y los apátridas podrán gozar del derecho de asilo en España.,La ley establecerá los términos en que los ciudadanos de otros países y los apátridas podrán gozar del derecho de asilo en España.,La ley establecerá los términos en que los residentes de otros países y los apátridas podrán gozar del derecho de asilo en España.,C,La opción correcta reproduce un fragmento del apartado 4 del artículo 13.,La ley establecerá los términos en que los ciudadanos de otros países y los apátridas podrán gozar del derecho de asilo en España.,sustitución del instrumento o reserva legal,0,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-13-008,13,4,Capítulo primero: De los españoles y los extranjeros,2,localización_normativa,seleccionar_correcta,¿En qué artículo del Título I se contiene la regla según la cual «La ley establecerá los términos en que los ciudadanos de otros países y los apátridas podrán gozar del…»?,Artículo 14,Artículo 12,Artículo 15,Artículo 13,D,El fragmento pertenece al artículo 13 de la Constitución Española.,La ley establecerá los términos en que los ciudadanos de otros países y los apátridas podrán gozar del…,localización de un fragmento normativo,0,96,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
