question_id,norm_code,norm_title,title,chapter,article,paragraph,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,verification_status,editorial_audit_status,editorial_rule_version,review_status,source_version,source_url,source_retrieved_at
EACV-TIII-030,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo II. Les Corts Valencianes o Les Corts,21,1,4,literal_con_hueco,seleccionar_correcta,Les Corts son:,Dependientes del Congreso.,Inviolables y autónomas.,Temporales y consultivas.,Jerárquicamente dependientes del Consell.,B,La formulación correcta se apoya en el inciso: «son inviolables y gozan de autonomía».,"La potestad legislativa dentro de la Comunitat Valenciana corresponde a Les Corts, que representan al pueblo. Les Corts son inviolables y gozan de autonomía.",recuperación_literal_o_conceptual,1,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-031,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo II. Les Corts Valencianes o Les Corts,21,1,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 21 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",Les Corts son inviolables y gozan de autonomía.,Les Corts tienen su sede en el Palacio de los Borja de la ciudad de Valencia.,Les Corts dependen jerárquicamente del Consell.,La potestad legislativa dentro de la Comunitat Valenciana corresponde a Les Corts.,C,La opción incorrecta altera la regla «son inviolables y gozan de autonomía».,"La potestad legislativa dentro de la Comunitat Valenciana corresponde a Les Corts, que representan al pueblo. Les Corts son inviolables y gozan de autonomía.",tres_afirmaciones_completas_válidas_y_una_alterada,10,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-032,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo II. Les Corts Valencianes o Les Corts,21,1,3,localización_normativa,seleccionar_correcta,¿En qué apartado del artículo 21 del Estatuto se establece que les Corts son inviolables y gozan de autonomía?,Apartado 2.,Apartado 3.,Apartado 4.,Apartado 1.,D,"La regla se encuentra en el artículo 21, apartado 1.","La potestad legislativa dentro de la Comunitat Valenciana corresponde a Les Corts, que representan al pueblo. Les Corts son inviolables y gozan de autonomía.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-033,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo II. Les Corts Valencianes o Les Corts,21,2,2,sede_institucional,seleccionar_correcta,"Según el artículo 21 del Estatuto de Autonomía de la Comunitat Valenciana, ¿dónde tienen su sede Les Corts?",El Palacio de los Borja de la ciudad de Valencia.,El Palau de la Generalitat de Alicante.,El Palacio de las Cortes de Madrid.,La Ciudad de la Justicia de Valencia.,A,El artículo 21.2 establece: «Palacio de los Borja de la ciudad de Valencia».,"Les Corts tienen su sede en el Palacio de los Borja de la ciudad de Valencia, pudiendo celebrar sesiones en otros lugares de la Comunitat Valenciana cuando sus órganos de gobierno así lo acuerden.",pregunta_directa_con_sustitución_controlada,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-034,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo II. Les Corts Valencianes o Les Corts,21,2,3,literal_con_hueco,seleccionar_correcta,La sede de Les Corts se encuentra en:,La Ciudad de la Justicia de Valencia.,El Palacio de los Borja de la ciudad de Valencia.,El Palacio de las Cortes de Madrid.,El Palau de la Generalitat de Alicante.,B,La formulación correcta se apoya en el inciso: «Palacio de los Borja de la ciudad de Valencia».,"Les Corts tienen su sede en el Palacio de los Borja de la ciudad de Valencia, pudiendo celebrar sesiones en otros lugares de la Comunitat Valenciana cuando sus órganos de gobierno así lo acuerden.",recuperación_literal_o_conceptual,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-035,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo II. Les Corts Valencianes o Les Corts,21,2,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 21 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",Les Corts tienen su sede en el Palacio de los Borja de la ciudad de Valencia.,La potestad legislativa dentro de la Comunitat Valenciana corresponde a Les Corts.,Les Corts tienen su sede permanente en el Palacio del Congreso de Madrid.,Les Corts representan al pueblo.,C,La opción incorrecta altera la regla «Palacio de los Borja de la ciudad de Valencia».,"Les Corts tienen su sede en el Palacio de los Borja de la ciudad de Valencia, pudiendo celebrar sesiones en otros lugares de la Comunitat Valenciana cuando sus órganos de gobierno así lo acuerden.",tres_afirmaciones_completas_válidas_y_una_alterada,11,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-036,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo II. Les Corts Valencianes o Les Corts,21,2,3,localización_normativa,seleccionar_correcta,¿En qué apartado del artículo 21 del Estatuto se establece que les Corts tienen su sede en el Palacio de los Borja de la ciudad de Valencia?,Apartado 1.,Apartado 3.,Apartado 4.,Apartado 2.,D,"La regla se encuentra en el artículo 21, apartado 2.","Les Corts tienen su sede en el Palacio de los Borja de la ciudad de Valencia, pudiendo celebrar sesiones en otros lugares de la Comunitat Valenciana cuando sus órganos de gobierno así lo acuerden.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-037,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo II. Les Corts Valencianes o Les Corts,22,único,3,presupuestos_y_deuda,seleccionar_correcta,"Según el artículo 22 del Estatuto de Autonomía de la Comunitat Valenciana, ¿cuál de las siguientes es una función de Les Corts?",La función de aprobar los presupuestos de la Generalitat y las emisiones de Deuda Pública.,La función de administrar directamente los juzgados estatales.,La función de declarar la guerra.,La función de nombrar al Fiscal General del Estado.,A,El artículo 22.único establece: «aprobar los presupuestos de la Generalitat y las emisiones de Deuda Pública».,"Son funciones de Les Corts: aprobar los presupuestos de la Generalitat y las emisiones de Deuda Pública; controlar la acción del Consell; elegir al President de la Generalitat; exigir, en su caso, la responsabilidad política del President y del Consell; ejercer el control parlamentario sobre la acción de la Administración situada bajo la autoridad de la Generalitat, pudiendo crear comisiones especiales de investigación o atribuir esta facultad a las comisiones permanentes; presentar ante la Mesa del Congreso proposiciones de ley y nombrar a los Diputados encargados de defenderlas; solicitar al Gobierno del Estado la adopción de proyectos de ley; interponer recursos de inconstitucionalidad y personarse ante el Tribunal Constitucional; aprobar, a propuesta del Consell, los convenios y acuerdos de cooperación con el Estado y con las demás Comunidades Autónomas; designar los Senadores y Senadoras que deben representar a la Comunitat Valenciana; recibir información, a través del Consell, debatir y emitir opinión respecto de tratados internacionales y legislación de la Unión Europea en materias de particular interés de la Comunitat Valenciana; y aquellas otras que les atribuyan las leyes y el Estatuto.",pregunta_directa_con_sustitución_controlada,9,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-038,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo II. Les Corts Valencianes o Les Corts,22,único,4,literal_con_hueco,seleccionar_correcta,Entre las funciones de Les Corts se encuentra:,La función de nombrar al Fiscal General del Estado.,La función de aprobar los presupuestos de la Generalitat y las emisiones de Deuda Pública.,La función de declarar la guerra.,La función de administrar directamente los juzgados estatales.,B,La formulación correcta se apoya en el inciso: «aprobar los presupuestos de la Generalitat y las emisiones de Deuda Pública».,"Son funciones de Les Corts: aprobar los presupuestos de la Generalitat y las emisiones de Deuda Pública; controlar la acción del Consell; elegir al President de la Generalitat; exigir, en su caso, la responsabilidad política del President y del Consell; ejercer el control parlamentario sobre la acción de la Administración situada bajo la autoridad de la Generalitat, pudiendo crear comisiones especiales de investigación o atribuir esta facultad a las comisiones permanentes; presentar ante la Mesa del Congreso proposiciones de ley y nombrar a los Diputados encargados de defenderlas; solicitar al Gobierno del Estado la adopción de proyectos de ley; interponer recursos de inconstitucionalidad y personarse ante el Tribunal Constitucional; aprobar, a propuesta del Consell, los convenios y acuerdos de cooperación con el Estado y con las demás Comunidades Autónomas; designar los Senadores y Senadoras que deben representar a la Comunitat Valenciana; recibir información, a través del Consell, debatir y emitir opinión respecto de tratados internacionales y legislación de la Unión Europea en materias de particular interés de la Comunitat Valenciana; y aquellas otras que les atribuyan las leyes y el Estatuto.",recuperación_literal_o_conceptual,9,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-039,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo II. Les Corts Valencianes o Les Corts,22,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 22 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",Les Corts tienen la función de aprobar los presupuestos de la Generalitat y las emisiones de Deuda Pública.,Les Corts tienen la función de controlar la acción del Consell.,Les Corts tienen la función de aprobar exclusivamente los presupuestos municipales.,Les Corts tienen la función de elegir al President de la Generalitat.,C,La opción incorrecta altera la regla «aprobar los presupuestos de la Generalitat y las emisiones de Deuda Pública».,"Son funciones de Les Corts: aprobar los presupuestos de la Generalitat y las emisiones de Deuda Pública; controlar la acción del Consell; elegir al President de la Generalitat; exigir, en su caso, la responsabilidad política del President y del Consell; ejercer el control parlamentario sobre la acción de la Administración situada bajo la autoridad de la Generalitat, pudiendo crear comisiones especiales de investigación o atribuir esta facultad a las comisiones permanentes; presentar ante la Mesa del Congreso proposiciones de ley y nombrar a los Diputados encargados de defenderlas; solicitar al Gobierno del Estado la adopción de proyectos de ley; interponer recursos de inconstitucionalidad y personarse ante el Tribunal Constitucional; aprobar, a propuesta del Consell, los convenios y acuerdos de cooperación con el Estado y con las demás Comunidades Autónomas; designar los Senadores y Senadoras que deben representar a la Comunitat Valenciana; recibir información, a través del Consell, debatir y emitir opinión respecto de tratados internacionales y legislación de la Unión Europea en materias de particular interés de la Comunitat Valenciana; y aquellas otras que les atribuyan las leyes y el Estatuto.",tres_afirmaciones_completas_válidas_y_una_alterada,7,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-040,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo II. Les Corts Valencianes o Les Corts,22,único,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Título III del Estatuto se establece que les Corts tienen la función de aprobar los presupuestos de la Generalitat y las emisiones de Deuda Pública?,Artículo 21.,Artículo 23.,Artículo 20.,Artículo 22.,D,"La regla se encuentra en el artículo 22, apartado único.","Son funciones de Les Corts: aprobar los presupuestos de la Generalitat y las emisiones de Deuda Pública; controlar la acción del Consell; elegir al President de la Generalitat; exigir, en su caso, la responsabilidad política del President y del Consell; ejercer el control parlamentario sobre la acción de la Administración situada bajo la autoridad de la Generalitat, pudiendo crear comisiones especiales de investigación o atribuir esta facultad a las comisiones permanentes; presentar ante la Mesa del Congreso proposiciones de ley y nombrar a los Diputados encargados de defenderlas; solicitar al Gobierno del Estado la adopción de proyectos de ley; interponer recursos de inconstitucionalidad y personarse ante el Tribunal Constitucional; aprobar, a propuesta del Consell, los convenios y acuerdos de cooperación con el Estado y con las demás Comunidades Autónomas; designar los Senadores y Senadoras que deben representar a la Comunitat Valenciana; recibir información, a través del Consell, debatir y emitir opinión respecto de tratados internacionales y legislación de la Unión Europea en materias de particular interés de la Comunitat Valenciana; y aquellas otras que les atribuyan las leyes y el Estatuto.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-041,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo II. Les Corts Valencianes o Les Corts,22,único,3,control_parlamentario,seleccionar_correcta,"Según el artículo 22 del Estatuto de Autonomía de la Comunitat Valenciana, ¿cuál de las siguientes es una función de Les Corts?",La función de controlar la acción del Consell.,La función de administrar directamente los juzgados estatales.,La función de declarar la guerra.,La función de nombrar al Fiscal General del Estado.,A,El artículo 22.único establece: «controlar la acción del Consell».,"Son funciones de Les Corts: aprobar los presupuestos de la Generalitat y las emisiones de Deuda Pública; controlar la acción del Consell; elegir al President de la Generalitat; exigir, en su caso, la responsabilidad política del President y del Consell; ejercer el control parlamentario sobre la acción de la Administración situada bajo la autoridad de la Generalitat, pudiendo crear comisiones especiales de investigación o atribuir esta facultad a las comisiones permanentes; presentar ante la Mesa del Congreso proposiciones de ley y nombrar a los Diputados encargados de defenderlas; solicitar al Gobierno del Estado la adopción de proyectos de ley; interponer recursos de inconstitucionalidad y personarse ante el Tribunal Constitucional; aprobar, a propuesta del Consell, los convenios y acuerdos de cooperación con el Estado y con las demás Comunidades Autónomas; designar los Senadores y Senadoras que deben representar a la Comunitat Valenciana; recibir información, a través del Consell, debatir y emitir opinión respecto de tratados internacionales y legislación de la Unión Europea en materias de particular interés de la Comunitat Valenciana; y aquellas otras que les atribuyan las leyes y el Estatuto.",pregunta_directa_con_sustitución_controlada,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
