question_id,norm_code,norm_title,title,chapter,article,paragraph,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,editorial_audit_status,verification_status,review_status,source_version,source_url,source_retrieved_at
EACV-TIV-025,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,49,1,3,pertenencia_lista,seleccionar_correcta,"Según el artículo 49 del Estatuto, ¿cuál de las siguientes materias figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat?","Investigación y Academias cuyo ámbito principal de actuación sea la Comunitat Valenciana, así como el fomento y desarrollo de la I+D+I en el marco de la política científico-tecnológica","Ordenación del sector pesquero, excepto las competencias previstas en el artículo 49",Desarrollo legislativo del sistema de consultas populares municipales en su ámbito,"Legislación laboral, sin perjuicio de la alta inspección estatal, y fomento activo de la ocupación",A,"El artículo 49 establece: «Investigación y Academias cuyo ámbito principal de actuación sea la Comunitat Valenciana, así como el fomento y desarrollo de la I+D+I en el marco de la política científico-tecnológica».","Investigación y Academias cuyo ámbito principal de actuación sea la Comunitat Valenciana, así como el fomento y desarrollo de la I+D+I en el marco de la política científico-tecnológica",pregunta_directa_con_distractores_homogéneos,20,98,brecha_longitud_media,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-026,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,49,1,3,recuperación_literal,seleccionar_correcta,"En el artículo 49.1 entre las competencias exclusivas de la generalitat, se incluye expresamente:","Legislación laboral, sin perjuicio de la alta inspección estatal, y fomento activo de la ocupación","Investigación y Academias cuyo ámbito principal de actuación sea la Comunitat Valenciana, así como el fomento y desarrollo de la I+D+I en el marco de la política científico-tecnológica",Desarrollo legislativo del sistema de consultas populares municipales en su ámbito,"Ordenación del sector pesquero, excepto las competencias previstas en el artículo 49",B,"La respuesta correcta se apoya en: «Investigación y Academias cuyo ámbito principal de actuación sea la Comunitat Valenciana, así como el fomento y desarrollo de la I+D+I en el marco de la política científico-tecnológica».","Investigación y Academias cuyo ámbito principal de actuación sea la Comunitat Valenciana, así como el fomento y desarrollo de la I+D+I en el marco de la política científico-tecnológica",recuperación_literal_o_conceptual,20,98,brecha_longitud_media,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-027,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,49,1,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 49 del Estatuto, señale la afirmación INCORRECTA:","La materia «Régimen local, alteraciones de los términos municipales y topónimos» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.","La materia «Ordenación del territorio y del litoral, urbanismo y vivienda» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.",La materia «Propiedad intelectual e industrial» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.,"La materia «Montes, aprovechamientos y servicios forestales, vías pecuarias y pastos, espacios naturales protegidos y tratamiento especial de zonas de montaña» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.",C,"La afirmación incorrecta contradice la regla «Investigación y Academias cuyo ámbito principal de actuación sea la Comunitat Valenciana, así como el fomento y desarrollo de la I+D+I en el marco de la política científico-tecnológica».","Investigación y Academias cuyo ámbito principal de actuación sea la Comunitat Valenciana, así como el fomento y desarrollo de la I+D+I en el marco de la política científico-tecnológica",tres_afirmaciones_completas_y_una_alterada,15,98,brecha_longitud_media,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-028,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,49,1,3,localización_normativa,seleccionar_correcta,"¿En qué artículo del Estatuto se establece que la materia «Investigación y Academias cuyo ámbito principal de actuación sea la Comunitat Valenciana, así como el fomento y desarrollo de la I+D+I en el marco de la política científico-tecnológica» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.",Artículo 54.,Artículo 55.,Artículo 56.,Artículo 49.,D,La regla pertenece al artículo 49 del Estatuto.,"Investigación y Academias cuyo ámbito principal de actuación sea la Comunitat Valenciana, así como el fomento y desarrollo de la I+D+I en el marco de la política científico-tecnológica",localización_de_precepto,0,99,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-029,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,49,1,3,pertenencia_lista,seleccionar_correcta,"Según el artículo 49 del Estatuto, ¿cuál de las siguientes materias figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat?","Régimen local, alteraciones de los términos municipales y topónimos",Desarrollo legislativo del sistema de consultas populares municipales en su ámbito,"Legislación laboral, sin perjuicio de la alta inspección estatal, y fomento activo de la ocupación",Propiedad intelectual e industrial,A,"El artículo 49 establece: «Régimen local, alteraciones de los términos municipales y topónimos».","Régimen local, alteraciones de los términos municipales y topónimos",pregunta_directa_con_distractores_homogéneos,11,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-030,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,49,1,3,recuperación_literal,seleccionar_correcta,"En el artículo 49.1 entre las competencias exclusivas de la generalitat, se incluye expresamente:",Propiedad intelectual e industrial,"Régimen local, alteraciones de los términos municipales y topónimos","Legislación laboral, sin perjuicio de la alta inspección estatal, y fomento activo de la ocupación",Desarrollo legislativo del sistema de consultas populares municipales en su ámbito,B,"La respuesta correcta se apoya en: «Régimen local, alteraciones de los términos municipales y topónimos».","Régimen local, alteraciones de los términos municipales y topónimos",recuperación_literal_o_conceptual,11,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-031,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,49,1,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 49 del Estatuto, señale la afirmación INCORRECTA:","La materia «Ordenación del territorio y del litoral, urbanismo y vivienda» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.","La materia «Montes, aprovechamientos y servicios forestales, vías pecuarias y pastos, espacios naturales protegidos y tratamiento especial de zonas de montaña» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.","La materia «Pesos, medidas y contraste de metales» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.",La materia «Higiene» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.,C,"La afirmación incorrecta contradice la regla «Régimen local, alteraciones de los términos municipales y topónimos».","Régimen local, alteraciones de los términos municipales y topónimos",tres_afirmaciones_completas_y_una_alterada,18,98,brecha_longitud_media,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-032,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,49,1,3,localización_normativa,seleccionar_correcta,"¿En qué artículo del Estatuto se establece que la materia «Régimen local, alteraciones de los términos municipales y topónimos» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.",Artículo 54.,Artículo 55.,Artículo 56.,Artículo 49.,D,La regla pertenece al artículo 49 del Estatuto.,"Régimen local, alteraciones de los términos municipales y topónimos",localización_de_precepto,0,99,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-033,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,49,1,3,pertenencia_lista,seleccionar_correcta,"Según el artículo 49 del Estatuto, ¿cuál de las siguientes materias figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat?","Ordenación del territorio y del litoral, urbanismo y vivienda","Legislación laboral, sin perjuicio de la alta inspección estatal, y fomento activo de la ocupación",Propiedad intelectual e industrial,"Pesos, medidas y contraste de metales",A,"El artículo 49 establece: «Ordenación del territorio y del litoral, urbanismo y vivienda».","Ordenación del territorio y del litoral, urbanismo y vivienda",pregunta_directa_con_distractores_homogéneos,11,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-034,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,49,1,3,recuperación_literal,seleccionar_correcta,"En el artículo 49.1 entre las competencias exclusivas de la generalitat, se incluye expresamente:","Pesos, medidas y contraste de metales","Ordenación del territorio y del litoral, urbanismo y vivienda",Propiedad intelectual e industrial,"Legislación laboral, sin perjuicio de la alta inspección estatal, y fomento activo de la ocupación",B,"La respuesta correcta se apoya en: «Ordenación del territorio y del litoral, urbanismo y vivienda».","Ordenación del territorio y del litoral, urbanismo y vivienda",recuperación_literal_o_conceptual,11,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-035,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,49,1,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 49 del Estatuto, señale la afirmación INCORRECTA:","La materia «Montes, aprovechamientos y servicios forestales, vías pecuarias y pastos, espacios naturales protegidos y tratamiento especial de zonas de montaña» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.",La materia «Higiene» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.,La materia «Ferias internacionales celebradas en la Comunitat Valenciana» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.,La materia «Turismo» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.,C,"La afirmación incorrecta contradice la regla «Ordenación del territorio y del litoral, urbanismo y vivienda».","Ordenación del territorio y del litoral, urbanismo y vivienda",tres_afirmaciones_completas_y_una_alterada,18,98,brecha_longitud_media,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
