question_id,norm_code,norm_title,title,article,paragraph,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,verification_status,editorial_audit_status,editorial_rule_version,review_status,source_version,source_url,source_retrieved_at
EACV-TII-024,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,8,2,3,localización_normativa,seleccionar_correcta,¿En qué apartado del artículo 8 del Estatuto se establece que los poderes públicos valencianos velarán por el cumplimiento de los deberes?,Apartado 1.,Apartado 3.,Apartado 4.,Apartado 2.,D,"La regla se encuentra en el artículo 8, apartado 2.","Los poderes públicos valencianos están vinculados por estos derechos y libertades y velarán por su protección y respeto, así como por el cumplimiento de los deberes.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-025,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,9,1,2,instrumento_normativo,seleccionar_correcta,"Según el artículo 9 del Estatuto de Autonomía de la Comunitat Valenciana, ¿qué tipo de norma regulará el derecho a una buena administración?",Una Ley de Les Corts.,Un decreto del Consell.,Una ley estatal ordinaria exclusivamente.,El Reglamento de Les Corts.,A,El artículo 9.1 establece: «una Ley de Les Corts regulará el derecho a una buena administración».,"Sin perjuicio de lo que dispone la legislación básica del Estado, una Ley de Les Corts regulará el derecho a una buena administración y el acceso a los documentos de las instituciones y administraciones públicas valencianas.",pregunta_directa_con_sustitución_controlada,1,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-026,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,9,1,3,instrumento_normativo,seleccionar_correcta,El derecho a una buena administración será regulado por:,El Reglamento de Les Corts.,Una Ley de Les Corts.,Una ley estatal ordinaria exclusivamente.,Un decreto del Consell.,B,La formulación correcta se apoya en el inciso: «una Ley de Les Corts regulará el derecho a una buena administración».,"Sin perjuicio de lo que dispone la legislación básica del Estado, una Ley de Les Corts regulará el derecho a una buena administración y el acceso a los documentos de las instituciones y administraciones públicas valencianas.",recuperación_literal_o_conceptual,1,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-027,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,9,1,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 9 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",Una Ley de Les Corts regulará el derecho a una buena administración.,La Ley de Les Corts regulará el acceso a los documentos de las instituciones y administraciones públicas valencianas.,Un decreto del Consell regulará por sí solo el derecho estatutario a una buena administración.,Las administraciones públicas de la Generalitat deben tratar los asuntos de modo equitativo e imparcial.,C,La opción incorrecta altera la regla «una Ley de Les Corts regulará el derecho a una buena administración».,"Sin perjuicio de lo que dispone la legislación básica del Estado, una Ley de Les Corts regulará el derecho a una buena administración y el acceso a los documentos de las instituciones y administraciones públicas valencianas.",tres_afirmaciones_completas_válidas_y_una_alterada,6,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-028,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,9,1,3,localización_normativa,seleccionar_correcta,¿En qué apartado del artículo 9 del Estatuto se establece que una Ley de Les Corts regulará el derecho a una buena administración?,Apartado 2.,Apartado 3.,Apartado 4.,Apartado 1.,D,"La regla se encuentra en el artículo 9, apartado 1.","Sin perjuicio de lo que dispone la legislación básica del Estado, una Ley de Les Corts regulará el derecho a una buena administración y el acceso a los documentos de las instituciones y administraciones públicas valencianas.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-029,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,9,1,3,derecho_acceso,seleccionar_correcta,"Según el artículo 9 del Estatuto de Autonomía de la Comunitat Valenciana, ¿qué acceso regulará también la Ley de Les Corts?",A los documentos de las instituciones y administraciones públicas valencianas.,A cualquier documento privado sin límites.,A los archivos judiciales secretos.,A los documentos de instituciones extranjeras.,A,El artículo 9.1 establece: «el acceso a los documentos de las instituciones y administraciones públicas valencianas».,"Sin perjuicio de lo que dispone la legislación básica del Estado, una Ley de Les Corts regulará el derecho a una buena administración y el acceso a los documentos de las instituciones y administraciones públicas valencianas.",pregunta_directa_con_sustitución_controlada,5,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-030,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,9,1,4,literal_con_hueco,seleccionar_correcta,"Junto con la buena administración, la Ley regulará el acceso:",A los documentos de instituciones extranjeras.,A los documentos de las instituciones y administraciones públicas valencianas.,A los archivos judiciales secretos.,A cualquier documento privado sin límites.,B,La formulación correcta se apoya en el inciso: «el acceso a los documentos de las instituciones y administraciones públicas valencianas».,"Sin perjuicio de lo que dispone la legislación básica del Estado, una Ley de Les Corts regulará el derecho a una buena administración y el acceso a los documentos de las instituciones y administraciones públicas valencianas.",recuperación_literal_o_conceptual,5,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-031,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,9,1,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 9 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",La Ley de Les Corts regulará el acceso a los documentos de las instituciones y administraciones públicas valencianas.,Las administraciones públicas de la Generalitat deben tratar los asuntos de modo equitativo e imparcial.,La Ley de Les Corts garantizará el acceso irrestricto a cualquier documento privado.,Los ciudadanos tienen derecho a que sus asuntos se traten en un plazo razonable.,C,La opción incorrecta altera la regla «el acceso a los documentos de las instituciones y administraciones públicas valencianas».,"Sin perjuicio de lo que dispone la legislación básica del Estado, una Ley de Les Corts regulará el derecho a una buena administración y el acceso a los documentos de las instituciones y administraciones públicas valencianas.",tres_afirmaciones_completas_válidas_y_una_alterada,5,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-032,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,9,1,3,localización_normativa,seleccionar_correcta,¿En qué apartado del artículo 9 del Estatuto se establece que la Ley de Les Corts regulará el acceso a los documentos de las instituciones y administraciones públicas valencianas?,Apartado 2.,Apartado 3.,Apartado 4.,Apartado 1.,D,"La regla se encuentra en el artículo 9, apartado 1.","Sin perjuicio de lo que dispone la legislación básica del Estado, una Ley de Les Corts regulará el derecho a una buena administración y el acceso a los documentos de las instituciones y administraciones públicas valencianas.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-033,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,9,2,2,principio_actuación,seleccionar_correcta,"Según el artículo 9 del Estatuto de Autonomía de la Comunitat Valenciana, ¿cómo deben tratar las administraciones de la Generalitat los asuntos de los ciudadanos?",Equitativo e imparcial.,Preferente y discrecional.,Secreto y jerárquico.,Sumario y necesariamente gratuito.,A,El artículo 9.2 establece: «traten sus asuntos de modo equitativo e imparcial».,"Todos los ciudadanos tienen derecho a que las administraciones públicas de la Generalitat traten sus asuntos de modo equitativo e imparcial y en un plazo razonable y a gozar de servicios públicos de calidad. Asimismo, los ciudadanos valencianos tendrán derecho a dirigirse a la Administración de la Comunitat Valenciana en cualquiera de sus dos lenguas oficiales y a recibir respuesta en la misma lengua utilizada.",pregunta_directa_con_sustitución_controlada,1,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-034,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,9,2,3,literal_con_hueco,seleccionar_correcta,El tratamiento de los asuntos de los ciudadanos debe ser:,Sumario y necesariamente gratuito.,Equitativo e imparcial.,Secreto y jerárquico.,Preferente y discrecional.,B,La formulación correcta se apoya en el inciso: «traten sus asuntos de modo equitativo e imparcial».,"Todos los ciudadanos tienen derecho a que las administraciones públicas de la Generalitat traten sus asuntos de modo equitativo e imparcial y en un plazo razonable y a gozar de servicios públicos de calidad. Asimismo, los ciudadanos valencianos tendrán derecho a dirigirse a la Administración de la Comunitat Valenciana en cualquiera de sus dos lenguas oficiales y a recibir respuesta en la misma lengua utilizada.",recuperación_literal_o_conceptual,1,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-035,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,9,2,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 9 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",Las administraciones públicas de la Generalitat deben tratar los asuntos de modo equitativo e imparcial.,Los ciudadanos tienen derecho a que sus asuntos se traten en un plazo razonable.,Las administraciones públicas de la Generalitat pueden tratar los asuntos de modo parcial y discrecional.,Todos los ciudadanos tienen derecho a gozar de servicios públicos de calidad.,C,La opción incorrecta altera la regla «traten sus asuntos de modo equitativo e imparcial».,"Todos los ciudadanos tienen derecho a que las administraciones públicas de la Generalitat traten sus asuntos de modo equitativo e imparcial y en un plazo razonable y a gozar de servicios públicos de calidad. Asimismo, los ciudadanos valencianos tendrán derecho a dirigirse a la Administración de la Comunitat Valenciana en cualquiera de sus dos lenguas oficiales y a recibir respuesta en la misma lengua utilizada.",tres_afirmaciones_completas_válidas_y_una_alterada,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-036,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,9,2,3,localización_normativa,seleccionar_correcta,¿En qué apartado del artículo 9 del Estatuto se establece que las administraciones públicas de la Generalitat deben tratar los asuntos de modo equitativo e imparcial?,Apartado 1.,Apartado 3.,Apartado 4.,Apartado 2.,D,"La regla se encuentra en el artículo 9, apartado 2.","Todos los ciudadanos tienen derecho a que las administraciones públicas de la Generalitat traten sus asuntos de modo equitativo e imparcial y en un plazo razonable y a gozar de servicios públicos de calidad. Asimismo, los ciudadanos valencianos tendrán derecho a dirigirse a la Administración de la Comunitat Valenciana en cualquiera de sus dos lenguas oficiales y a recibir respuesta en la misma lengua utilizada.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
